,token,lemma,POS,frequency(M),frequency(F),Mean frequency(M),Mean frequency(F),Chi2,p-value(Chi2),LL,p-value(LL),Welch's t,p-value(Welch's t)
1092,started,start,VERB,62,153,0.041416165664662656,0.04744186046511628,0.5033360229066386,0.47803795877647426,0.5102128057558009,0.4750467486130512,-0.7386198645436456,0.46017458329711414
1093,start,start,VERB,79,177,0.052772211088844355,0.05488372093023256,0.007996054226911005,0.9287476058594955,0.008008123156174829,0.9286939966347343,-0.2576476916895929,0.7966900511243287
1094,starts,start,VERB,19,41,0.012692050768203072,0.012713178294573644,0.006444520490560796,0.9360163374466342,0.006462651427310395,0.9359265886801406,-0.0054989243818295295,0.9956127476328034
1095,start,start,VERB,40,104,0.026720106880427523,0.03224806201550388,0.6807557771159023,0.40932659644906444,0.6942619749242382,0.4047184971884923,-0.9061966260027834,0.36487804531785817
1096,Starting,start,VERB,4,11,0.0026720106880427524,0.0034108527131782944,0.012039507581635168,0.9126277189028456,0.012133842995773247,0.9122874614519948,-0.41974808732107727,0.674688596346234
1097,starting,start,VERB,17,58,0.011356045424181697,0.017984496124031007,2.2207530037446426,0.13616663254212827,2.3444163333264747,0.1257326467307581,-1.572329898517957,0.11594108789024307
1098,started,start,VERB,4,20,0.0026720106880427524,0.006201550387596899,1.7613588599770436,0.184455113841782,1.9355268390260045,0.16415504715173462,-1.4688252362495338,0.14194683814762074
1099,increase,increase,VERB,163,299,0.10888443553774214,0.09271317829457364,3.1977710454508346,0.07373870459378612,3.1320751169230547,0.07676596888101027,1.4448355207783838,0.14857047220341735
1100,increased,increase,VERB,72,137,0.04809619238476954,0.042480620155038756,0.8151162736075158,0.3666119331027755,0.8022805916234557,0.3704123836697256,0.7654686431106195,0.44403080514403925
1101,increasing,increase,VERB,178,408,0.11890447561790247,0.12651162790697673,0.19821732966729771,0.6561636302004934,0.19921456546780725,0.6553555744265945,-0.5412646967864424,0.5883506948392907
1102,increased,increase,VERB,78,223,0.052104208416833664,0.06914728682170543,3.8331751144788626,0.050247661591946824,3.9640807839280647,0.04648089321387261,-1.7899249687437924,0.07353005419279114
1103,increase,increase,VERB,20,45,0.013360053440213761,0.013953488372093023,0.001523808828332064,0.9688616914030164,0.0015218367591648407,0.9688818368482675,-0.15569788474351895,0.8762778226246704
1104,increases,increase,VERB,19,42,0.012692050768203072,0.013023255813953489,0.012104201573805342,0.9123942301083469,0.012059058554510393,0.9125570901719118,-0.08809489059029246,0.9298049945372815
1105,Increasing,increase,VERB,6,4,0.004008016032064128,0.00124031007751938,2.608387679531697,0.10629978857897195,2.389981863489352,0.12211504540500165,1.9254602660127547,0.054231813295529056
1106,reach,reach,VERB,56,126,0.03740814963259853,0.03906976744186046,0.006165495469418858,0.9374138894489894,0.006175190048819279,0.9373648049283816,-0.24017373139742268,0.810206006992362
1107,reaching,reach,VERB,37,75,0.024716098864395457,0.023255813953488372,0.08468241344471183,0.7710494621058316,0.0840742718058034,0.7718501763100375,0.2625012494704219,0.7929464782209019
1108,reached,reach,VERB,53,257,0.035404141616566465,0.07968992248062015,28.469880422383167,9.516751419924123e-08,31.754219859394624,1.7496868903623224e-08,-4.489149022064165,7.3211698322187955e-06
1109,reached,reach,VERB,19,51,0.012692050768203072,0.01581395348837209,0.38887298905848894,0.5328924021117053,0.39728900991248395,0.5284926565604369,-0.7440728571020382,0.4568694386369181
1110,reaches,reach,VERB,20,76,0.013360053440213761,0.023565891472868215,4.427236992842283,0.0353697210716099,4.750810329533039,0.02928450107740893,-1.8686974288520244,0.06172681667775642
1111,reach,reach,VERB,9,22,0.006012024048096192,0.006821705426356589,0.00644563555359227,0.9360108141818552,0.006470972795556196,0.9358854400428125,-0.3015327001595378,0.7630216019253115
1112,peak,peak,NOUN,78,252,0.052104208416833664,0.07813953488372093,8.68834371591027,0.0032025151293112223,9.139320920492018,0.002501739374932831,-2.6717638283090603,0.0075712870804191135
1113,peaks,peak,NOUN,7,14,0.004676018704074816,0.004341085271317829,0.0012766746166946359,0.9714971837924353,0.0012793697859310726,0.9714671265282236,0.15373153709563447,0.8778279894182857
1114,little,little,ADJ,125,237,0.08350033400133601,0.07348837209302325,1.5943399833080483,0.2067071655583028,1.567769439682749,0.21053124103341841,1.1078336486775104,0.26799011497780895
1115,bit,bit,NOUN,42,88,0.028056112224448898,0.027286821705426356,0.022420761459179813,0.8809731896293344,0.022342735772237443,0.8811789400313269,0.14468865637250627,0.8849628733138712
1116,According,accord,VERB,115,234,0.07682030728122913,0.07255813953488371,0.36208622618817904,0.5473498756824071,0.35905560698538075,0.5490311955335949,0.49266103453314886,0.6222750302847629
1117,according,accord,VERB,80,190,0.053440213760855046,0.05891472868217054,0.2820460380340343,0.5953632961904648,0.28457695911901126,0.5937168877818325,-0.6824595907279446,0.4949818766573343
1118,similar,similar,ADJ,77,213,0.05143620574482298,0.06604651162790698,2.839736984592434,0.09195926513197554,2.9234930882121404,0.08729869525014854,-1.701121989861825,0.08898594850547079
1119,Similar,similar,ADJ,1,8,0.0006680026720106881,0.00248062015503876,0.8977297515174071,0.34339117841930866,1.0075666969308816,0.3154864896372602,-1.3288139179041418,0.18397360309672287
1120,place,place,NOUN,178,358,0.11890447561790247,0.1110077519379845,0.8085696655335666,0.3685434676649805,0.8004653513401969,0.3709542735407374,0.670636315932399,0.5024850541578635
1121,places,place,NOUN,83,212,0.055444221776887105,0.06573643410852713,1.241391935331795,0.26520296249127906,1.2645290232388895,0.2607955461205929,-1.065279137443472,0.2868041206724606
1122,Swedish,swedish,ADJ,3,5,0.002004008016032064,0.0015503875968992248,1.5229472456406772e-05,0.9968862668595195,1.523522066868531e-05,0.9968856792942027,0.31533737615568336,0.7525194499526433
1123,start,start,NOUN,13,27,0.008684034736138945,0.008372093023255815,7.614535979543258e-05,0.9930376432694608,7.617360688836478e-05,0.9930363520344471,0.10370747903114942,0.9174058972809104
1124,starts,start,NOUN,4,2,0.0026720106880427524,0.00062015503875969,2.0365310711428894,0.1535594878498449,1.8555307715134788,0.1731415007001813,1.4262305913483044,0.15386792757669238
1125,intensively,intensively,ADV,3,1,0.002004008016032064,0.000310077519379845,1.8087176208968894,0.17866213990406293,1.6398883681654888,0.20034078514946463,1.8620564250818352,0.06265723623081304
1126,1950,1950,NUM,11,11,0.007348029392117568,0.0034108527131782944,2.7554775069286075,0.0969218752126417,2.5695214431555238,0.10894068380210857,1.0497659190214197,0.29387949368578736
1127,less,less,ADJ,291,583,0.19438877755511022,0.1807751937984496,1.503111670798871,0.22019320062298742,1.4870750559027357,0.22267083655939857,0.8872770459042052,0.37497496835813315
1128,amount,amount,NOUN,631,1677,0.42150968603874417,0.52,16.734707053060596,4.298735946539567e-05,17.15221601219821,3.450066777748122e-05,-3.2595351193131297,0.001123861547829553
1129,amounts,amount,NOUN,22,67,0.014696058784235137,0.020775193798449613,1.505993820209121,0.21975141303758144,1.566435100739671,0.21072547968346564,-1.2893076584156529,0.19735432710570086
1130,Amount,amount,NOUN,8,11,0.005344021376085505,0.0034108527131782944,0.5881486247147637,0.4431359283386568,0.5647821511104678,0.45233983268014766,0.9284862843572178,0.35320285712010835
1131,’s,’s,PROPN,558,1017,0.3727454909819639,0.31534883720930235,12.18977416752306,0.0004805220028219801,11.926618347816358,0.0005533753442200376,2.036763910086315,0.04172939798726407
1132,then,then,ADV,267,588,0.17835671342685372,0.18232558139534882,0.0002972882546996013,0.9862435168937767,0.0002973353866108641,0.9862424265725456,-0.23502505797828457,0.8141994796167142
1133,Then,then,ADV,78,123,0.052104208416833664,0.03813953488372093,4.901991112036455,0.026825747978866638,4.7258612849364106,0.029712299225913525,2.0217140319410545,0.043262221000561096
1134,comes,come,VERB,28,35,0.018704074816299265,0.010852713178294573,4.457711278422125,0.03474402003475196,4.211983371502349,0.04013937830993765,2.0312895587518294,0.04228155049940471
1135,come,come,VERB,8,20,0.005344021376085505,0.006201550387596899,0.011916569315021521,0.9130731748311005,0.011984018876595393,0.9128284909488098,-0.3570679646694254,0.7210568889289122
1136,came,come,VERB,17,26,0.011356045424181697,0.00806201550387597,0.995911361777463,0.3183018652682207,0.9608972858903275,0.3269609107584928,1.0380184696639696,0.29931462862332686
1137,come,come,VERB,23,55,0.015364061456245824,0.017054263565891473,0.0509813951306233,0.821364288274876,0.051340810624152855,0.8207463741650156,-0.4034210422776744,0.6866567832887328
1138,come,come,VERB,4,14,0.0026720106880427524,0.004341085271317829,0.333623761269806,0.5635330370622533,0.34773347069041716,0.5553989699904367,-0.8659385783678081,0.3865678583117239
1139,coming,come,VERB,6,12,0.004008016032064128,0.0037209302325581397,0.004813864899254121,0.9446855392411438,0.0048353687704072446,0.9445623286846007,0.14893253484413166,0.8816132309007839
1140,contrary,contrary,ADJ,12,14,0.008016032064128256,0.004341085271317829,2.016804763751226,0.15556619502101457,1.901764871461503,0.16788090674708203,1.5880460320201786,0.11234291004693198
1141,60,60,NUM,207,337,0.13827655310621242,0.10449612403100775,11.164517479006857,0.0008337665144902865,10.792110707050753,0.00101933587927106,2.3098037857918605,0.020941962143185677
1142,continues,continue,VERB,3,15,0.002004008016032064,0.004651162790697674,1.1790260218502067,0.277554367356423,1.2870855457101626,0.2565857429259557,-1.3735452227852891,0.16964814641085194
1143,continue,continue,VERB,23,74,0.015364061456245824,0.022945736434108528,2.2650232432716177,0.13232422678712538,2.374578930843457,0.12332484649066063,-1.581204109955292,0.11389837877987388
1144,continued,continue,VERB,3,5,0.002004008016032064,0.0015503875968992248,1.5229472456406772e-05,0.9968862668595195,1.523522066868531e-05,0.9968856792942027,0.3526186611909321,0.724390090035951
1145,continuing,continue,VERB,1,7,0.0006680026720106881,0.0021705426356589145,0.5871256614512296,0.44353276497685723,0.6451833418189405,0.42184004290222465,-1.1681423702511873,0.24280834152258288
1146,continued,continue,VERB,7,23,0.004676018704074816,0.007131782945736434,0.5560347147887961,0.45586234294854977,0.5795502949892368,0.4464886449335883,-0.9278788907799388,0.3535178403039435
1147,continue,continue,VERB,11,26,0.007348029392117568,0.00806201550387597,0.0009324861896809667,0.9756390750206415,0.0009337501778373669,0.9756225750889986,-0.258871324911978,0.7957458118810915
1148,sharply,sharply,ADV,25,89,0.016700066800267203,0.027596899224806203,4.241038253487202,0.03945802982402054,4.512258185691003,0.03365278293447471,-2.1230792676678907,0.033799107549201575
1149,resulted,result,VERB,3,2,0.002004008016032064,0.00062015503875969,0.8116974341346661,0.3676188792166787,0.7521743315904899,0.38578869649023273,1.3605168077137426,0.1737314022807594
1150,result,result,VERB,12,26,0.008016032064128256,0.00806201550387597,0.019508731903281035,0.8889178369313798,0.019630263038272977,0.8885746277867612,-0.016033255823761392,0.987208538438229
1151,resulting,result,VERB,3,7,0.002004008016032064,0.0021705426356589145,0.06317174619729272,0.801551327924026,0.06192653836924367,0.8034764774432586,-0.1057016448737118,0.9158235669101831
1152,result,result,VERB,2,3,0.0013360053440213762,0.0009302325581395349,0.004013698331471316,0.9494848110256604,0.004045149968677275,0.9492875425532621,0.398858686034665,0.6900153754750984
1153,resulted,result,VERB,2,5,0.0013360053440213762,0.0015503875968992248,0.06301871412566705,0.8017868292663739,0.061558114686621535,0.8040500117988012,-0.17813414792760027,0.8586252692320537
1154,results,result,VERB,2,8,0.0013360053440213762,0.00248062015503876,0.18534762012785203,0.6668172948847817,0.19318648119492887,0.6602776644273796,-0.796035855675396,0.42605122793450634
1155,move,move,NOUN,4,13,0.0026720106880427524,0.004031007751937985,0.18540577947925882,0.6667681760551823,0.1912131504806036,0.6619088351945488,-0.7254127938740502,0.46823478955326614
1156,moves,move,NOUN,5,4,0.0033400133600534404,0.00124031007751938,1.46104901209104,0.22676328570328888,1.3539089891050282,0.24459590287305638,1.3921094521170243,0.163954842491819
1157,three,three,NUM,177,354,0.11823647294589178,0.10976744186046512,0.9146096122997206,0.33889430400001386,0.9048401581651717,0.3414871935895565,0.6899001488837849,0.4902909000731668
1158,Three,three,NUM,4,3,0.0026720106880427524,0.0009302325581395349,1.1363739308126612,0.286419840077196,1.0530421948847195,0.30480748101141203,1.4475917798638975,0.14779766560439989
1159,likely,likely,ADJ,42,118,0.028056112224448898,0.03658914728682171,1.6792130585215141,0.19502905133987328,1.7306896539384784,0.18832284633778884,-1.387557395806331,0.1653373654680102
1160,movements,movement,NOUN,4,13,0.0026720106880427524,0.004031007751937985,0.18540577947925882,0.6667681760551823,0.1912131504806036,0.6619088351945488,-0.6860373198281834,0.49272327088442014
1161,movement,movement,NOUN,20,45,0.013360053440213761,0.013953488372093023,0.001523808828332064,0.9688616914030164,0.0015218367591648407,0.9688818368482675,-0.11174291771749739,0.9110320004185974
1162,popular,popular,ADJ,358,747,0.23914495657982632,0.23162790697674418,0.5540453568883866,0.45666945843040874,0.5507926094059492,0.4579940151244578,0.3513955373682044,0.7253073144702433
1163,try,try,VERB,80,154,0.053440213760855046,0.047751937984496125,0.7698496725370528,0.3802635613433897,0.758659155153401,0.3837484625899221,0.7462732553523175,0.4555395302898002
1164,try,try,VERB,128,222,0.08550434201736808,0.06883720930232558,4.255451543347352,0.03912454559975789,4.14260173676972,0.04181685132623642,1.6715774167279707,0.09467396811041894
1165,trying,try,VERB,23,65,0.015364061456245824,0.020155038759689922,0.8692187643539044,0.35117167849307607,0.8949847030356288,0.34413006582033223,-1.0722902040699998,0.2836445264945575
1166,tried,try,VERB,9,8,0.006012024048096192,0.00248062015503876,2.7597351834106276,0.09666423707333016,2.5573654818381097,0.10978139014399098,1.885616588068951,0.05940799907761904
1167,tried,try,VERB,2,4,0.0013360053440213762,0.00124031007751938,0.11121163717644908,0.7387688984002831,0.11591515322434787,0.7335077726587498,0.08587663746049962,0.9315681259242956
1168,tries,try,VERB,5,21,0.0033400133600534404,0.0065116279069767444,1.2478207050446668,0.26396911933980505,1.3413500736739028,0.2467960202884409,-1.370448846375347,0.1706120045947613
1169,Trying,try,VERB,1,1,0.0006680026720106881,0.000310077519379845,0.03707065433859728,0.8473212669247469,0.03863850616167169,0.8441665548372012,0.5561183278967928,0.5781563276367135
1170,treatment,treatment,NOUN,7,11,0.004676018704074816,0.0034108527131782944,0.19258412358139962,0.6607745204305752,0.18775886866095193,0.6647884740675357,0.6225587875705771,0.5336045751977698
1171,live,live,NOUN,20,32,0.013360053440213761,0.00992248062015504,0.9251188303318587,0.3361345143323644,0.8960898264895665,0.3438323406015914,0.9063754545676873,0.36478342664687624
1172,activity,activity,NOUN,97,153,0.06479625918503674,0.04744186046511628,6.168966300561471,0.013001055287544402,5.946223946046693,0.014748846530014502,1.8726388984919076,0.06118003790871378
1173,activities,activity,NOUN,107,208,0.07147628590514363,0.06449612403100775,0.9118299941782316,0.33962933324081107,0.8993545129718683,0.34295484890732125,0.6538721702490057,0.5132260189643345
1174,leads,lead,VERB,38,125,0.025384101536406144,0.03875968992248062,4.48607390362564,0.0341720707981022,4.725182306901537,0.029724032166964214,-2.0819122208066445,0.03740423503235456
